source_id,ra,dec,pmra,pmdec,parallax,radial_velocity,ref_epoch,phot_g_mean_mag,bp_rp,ruwe,duplicated_source
31652745036081024,41.927201964530106,12.878441886879461,1.7405532083132822,1.3790146298634562,0.9952634233950733,-13.143805,2016.0,13.901148,0.8634882,1.057303,False
31651542445230464,42.152018515976806,12.964400731252065,1.313680115361124,-1.0958073783289741,1.5172157672308193,9.011042,2016.0,13.909141,0.9288826,2.3764036,False
31660098020077696,42.33585143362181,13.092105773987322,-4.285314704476484,-4.649316131570412,1.0170836743475917,-0.8044227,2016.0,13.9411745,0.82080746,1.1103054,False
31636080562973184,42.1175104738636,12.792705737376798,19.03320290554737,-14.126108866035489,2.7934614007578396,-19.171932,2016.0,13.946367,1.4222841,1.237286,False
31844266217827968,41.93497583112586,13.057997801300925,1.3893133289920674,-7.9282392071364685,2.218036628300284,36.3456,2016.0,13.978831,1.0348024,1.1356499,False
31948307505664512,42.202307423820656,13.327124631093126,34.72604648585972,-23.379681029382525,7.759371164025883,27.278269,2016.0,14.057754,2.0774527,1.1300874,False
31843682102250368,41.87543308450779,13.059875615680173,3.526160218551663,-1.2210367001276832,0.44808515082637207,-8.781431,2016.0,14.12605,1.1923275,1.1218635,False
31652951194510208,41.94231037412149,12.90084707727545,68.80327981591532,-19.656961301236024,8.356639438937258,39.260048,2016.0,14.180616,2.5370064,3.5961623,False
31638760622562432,42.127991965406395,12.866861089732705,6.033125291072389,-10.216618899111214,1.108367831880591,37.553425,2016.0,14.300706,0.87944126,0.9751713,False
31613093898007552,42.00280959020116,12.768390548427096,-0.9178814104716149,-1.4056954146750829,3.130888318967524,-2.8921113,2016.0,14.302965,1.3836594,0.9703975,False
31760462815902976,42.27691240601705,13.308029032923832,-33.90241588679622,-25.845348745540388,3.550451684946921,-26.79876,2016.0,14.314195,1.5895567,1.0282444,False
31649549580413184,41.97480287979561,12.856361505092748,42.436755913368756,-8.45168192361631,1.5656089820558479,-66.39176,2016.0,14.367914,1.0148268,1.0348794,False
31849518962183424,41.881829476848544,13.206519815608102,4.329342368935317,5.177955227495254,0.9346528016194275,24.548477,2016.0,14.405361,0.90457916,0.9865229,False
31758744828986496,42.28577555380471,13.236634830658062,-16.2702299787776,-0.7723099629599993,1.346966367076659,-27.28738,2016.0,14.457099,1.1139078,1.0588092,False
